file,scenario,solver,mip_solver,time_limit_s,iteration_index,start_day,horizon_days,lock_days,locked_assignments,objective,solver_status,termination_condition,runtime_s_heuristic
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,10,11,46,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,11,12,45,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,12,13,44,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,13,14,43,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,14,15,42,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,15,16,41,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,16,17,40,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,17,18,39,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,18,19,38,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,19,20,37,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,20,21,36,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,21,22,35,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,22,23,34,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,23,24,33,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,24,25,32,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,25,26,31,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,26,27,30,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,27,28,29,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,28,29,28,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,29,30,27,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,30,31,26,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,31,32,25,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,32,33,24,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,33,34,23,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,34,35,22,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,35,36,21,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,36,37,20,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,37,38,19,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,38,39,18,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,39,40,17,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,40,41,16,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,41,42,15,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,42,43,14,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,43,44,13,1,9,-20547.96290000001,ok,optimal,
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,44,45,12,1,8,-24495.962900000006,ok,optimal,
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,45,46,11,1,11,-28443.962900000006,ok,optimal,
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,46,47,10,1,8,-32391.962900000006,ok,optimal,
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,47,48,9,1,10,-36339.96289999767,ok,optimal,
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,48,49,8,1,8,-40287.962900000006,ok,optimal,
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,49,50,7,1,7,-44235.962900000006,ok,optimal,
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,50,51,6,1,10,-48183.962900000006,ok,optimal,
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,51,52,5,1,8,-52131.962900000006,ok,optimal,
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,52,53,4,1,9,-56079.962899999984,ok,optimal,
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,53,54,3,1,7,-60027.96289999962,ok,optimal,
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,54,55,2,1,5,-63975.9629,ok,optimal,
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,55,56,1,1,0,-67923.9629,ok,optimal,
pg_6_sub112_lock7_mip_20260304_184126.json,MASc PG 6 blocks,mip,highs,1800.0,0,1,112,7,43,67923.96290000001,ok,optimal,
pg_6_sub112_lock7_mip_20260304_184126.json,MASc PG 6 blocks,mip,highs,1800.0,1,8,105,7,51,67923.96290000001,ok,optimal,
pg_6_sub112_lock7_mip_20260304_184126.json,MASc PG 6 blocks,mip,highs,1800.0,2,15,98,7,42,67923.9629,ok,optimal,
pg_6_sub112_lock7_mip_20260304_184126.json,MASc PG 6 blocks,mip,highs,1800.0,3,22,91,7,47,67923.96289999998,ok,optimal,
pg_6_sub112_lock7_mip_20260304_184126.json,MASc PG 6 blocks,mip,highs,1800.0,4,29,84,7,36,67923.96289999995,ok,optimal,
pg_6_sub112_lock7_mip_20260304_184126.json,MASc PG 6 blocks,mip,highs,1800.0,5,36,77,7,52,67923.96290000001,ok,optimal,
pg_6_sub112_lock7_mip_20260304_184126.json,MASc PG 6 blocks,mip,highs,1800.0,6,43,70,7,70,67923.96289999946,ok,optimal,
pg_6_sub112_lock7_mip_20260304_184126.json,MASc PG 6 blocks,mip,highs,1800.0,7,50,63,7,77,67923.96289999985,ok,optimal,
pg_6_sub112_lock7_mip_20260304_184126.json,MASc PG 6 blocks,mip,highs,1800.0,8,57,56,7,90,67923.96290000003,ok,optimal,
pg_6_sub112_lock7_mip_20260304_184126.json,MASc PG 6 blocks,mip,highs,1800.0,9,64,49,7,0,,aborted,maxTimeLimit,1800.0
pg_6_sub112_lock7_mip_20260304_184126.json,MASc PG 6 blocks,mip,highs,1800.0,10,71,42,7,0,,aborted,maxTimeLimit,1800.0
pg_6_sub112_lock7_mip_20260304_184126.json,MASc PG 6 blocks,mip,highs,1800.0,11,78,35,7,0,,aborted,maxTimeLimit,1800.0
pg_6_sub112_lock7_mip_20260304_184126.json,MASc PG 6 blocks,mip,highs,1800.0,12,85,28,7,0,,aborted,maxTimeLimit,1800.0
pg_6_sub112_lock7_mip_20260304_184126.json,MASc PG 6 blocks,mip,highs,1800.0,13,92,21,7,0,,aborted,maxTimeLimit,1800.0
pg_6_sub112_lock7_mip_20260304_184126.json,MASc PG 6 blocks,mip,highs,1800.0,14,99,14,7,0,,aborted,maxTimeLimit,1800.0
pg_6_sub112_lock7_mip_20260304_184126.json,MASc PG 6 blocks,mip,highs,1800.0,15,106,7,7,74,-44235.962900000006,ok,optimal,
pg_6_sub14_lock14_mip_20260301_214307.json,MASc PG 6 blocks,mip,highs,1800.0,0,1,14,14,0,,aborted,maxTimeLimit,1800.0
ka_6_sub28_lock7_mip_20260305_110018.json,MASc KA 6 blocks,mip,highs,1800.0,0,1,28,7,107,30913.355594999994,ok,optimal,
ka_6_sub28_lock7_mip_20260305_110018.json,MASc KA 6 blocks,mip,highs,1800.0,1,8,21,7,0,,aborted,maxTimeLimit,1800.0
ka_6_sub28_lock7_mip_20260305_110018.json,MASc KA 6 blocks,mip,highs,1800.0,2,15,14,7,0,,aborted,maxTimeLimit,1800.0
ka_6_sub28_lock7_mip_20260305_110018.json,MASc KA 6 blocks,mip,highs,1800.0,3,22,7,7,71,-7225.355594999995,ok,optimal,
pg_6_sub28_lock7_mip_20260305_224530.json,MASc PG 6 blocks,mip,highs,600.0,0,1,28,7,0,,aborted,maxTimeLimit,600.0
pg_6_sub28_lock7_mip_20260305_224530.json,MASc PG 6 blocks,mip,highs,600.0,1,8,21,7,0,,aborted,maxTimeLimit,600.0
pg_6_sub28_lock7_mip_20260305_224530.json,MASc PG 6 blocks,mip,highs,600.0,2,15,14,7,0,,aborted,maxTimeLimit,600.0
pg_6_sub28_lock7_mip_20260305_224530.json,MASc PG 6 blocks,mip,highs,600.0,3,22,7,7,74,-44235.962900000006,ok,optimal,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,0,1,28,1,6,11413.260361999997,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,1,2,27,1,6,7781.260361999997,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,2,3,26,1,6,3400.4388199999885,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,3,4,25,1,6,2768.4388199999958,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,4,5,24,1,6,2136.4388199999958,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,5,6,23,1,6,-495.56118000000424,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,6,7,22,1,6,-4378.739638000006,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,7,8,21,1,6,-6282.670106000001,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,8,9,20,1,6,-9958.739638000006,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,9,10,19,1,6,-12274.739638000006,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,10,11,18,1,6,-15222.739638000006,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,11,12,17,1,6,-18854.739638000006,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,12,13,16,1,6,-21863.962900000006,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,13,14,15,1,6,-25811.962900000006,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,14,15,14,1,6,-27654.670106,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,15,16,13,1,6,-30488.032432000004,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,16,17,12,1,6,-35023.962900000006,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,17,18,11,1,6,-39498.670106000005,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,18,19,10,1,6,-42919.962900000006,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,19,20,9,1,6,-45551.962900000006,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,20,21,8,1,6,-49499.962900000006,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,21,22,7,1,6,-52131.962900000006,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,22,23,6,1,6,-56079.962900000006,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,23,24,5,1,6,-60027.962900000006,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,24,25,4,1,6,-63975.9629,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,25,26,3,1,6,-67923.9629,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,26,27,2,1,6,-67923.9629,,,
pg_6_sub28_lock1_sa_20260301_221329.json,MASc PG 6 blocks,sa,,,27,28,1,1,6,-67923.9629,,,
pg_18_sub14_lock7_mip_20260305_083630.json,MASc PG 18 blocks,mip,highs,1800.0,0,1,14,7,0,,aborted,maxTimeLimit,1800.0
pg_18_sub14_lock7_mip_20260305_083630.json,MASc PG 18 blocks,mip,highs,1800.0,1,8,7,7,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock7_sa_20260306_003329.json,MASc PG 6 blocks,sa,,,0,1,56,7,105,56923.96289999997,,,
pg_6_sub56_lock7_sa_20260306_003329.json,MASc PG 6 blocks,sa,,,1,8,49,7,104,60923.96289999997,,,
pg_6_sub56_lock7_sa_20260306_003329.json,MASc PG 6 blocks,sa,,,2,15,42,7,104,38177.57174599999,,,
pg_6_sub56_lock7_sa_20260306_003329.json,MASc PG 6 blocks,sa,,,3,22,35,7,104,30134.393288,,,
pg_6_sub56_lock7_sa_20260306_003329.json,MASc PG 6 blocks,sa,,,4,29,28,7,104,10413.260361999997,,,
pg_6_sub56_lock7_sa_20260306_003329.json,MASc PG 6 blocks,sa,,,5,36,21,7,102,-6282.670106000001,,,
pg_6_sub56_lock7_sa_20260306_003329.json,MASc PG 6 blocks,sa,,,6,43,14,7,103,-28970.670106,,,
pg_6_sub56_lock7_sa_20260306_003329.json,MASc PG 6 blocks,sa,,,7,50,7,7,104,-53447.962900000006,,,
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,0,1,28,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,1,2,27,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,2,3,26,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,3,4,25,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,4,5,24,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,5,6,23,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,6,7,22,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,7,8,21,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,8,9,20,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,9,10,19,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,10,11,18,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,11,12,17,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,12,13,16,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,13,14,15,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,14,15,14,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,15,16,13,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,16,17,12,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,17,18,11,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,18,19,10,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,19,20,9,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,20,21,8,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,21,22,7,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,22,23,6,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,23,24,5,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,24,25,4,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,25,26,3,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,26,27,2,1,16,-545931.376206,ok,optimal,
pg_18_sub28_lock1_mip_20260305_101049.json,MASc PG 18 blocks,mip,highs,1800.0,27,28,1,1,0,-557762.276766,ok,optimal,
pg_6_sub14_lock7_mip_20260301_210935.json,MASc PG 6 blocks,mip,highs,1800.0,0,1,14,7,0,,aborted,maxTimeLimit,1800.0
pg_6_sub14_lock7_mip_20260301_210935.json,MASc PG 6 blocks,mip,highs,1800.0,1,8,7,7,74,-44235.962900000006,ok,optimal,
pg_6_sub14_lock1_mip_20260301_200611.json,MASc PG 6 blocks,mip,highs,1800.0,0,1,14,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub14_lock1_mip_20260301_200611.json,MASc PG 6 blocks,mip,highs,1800.0,1,2,13,1,9,-20547.96290000001,ok,optimal,
pg_6_sub14_lock1_mip_20260301_200611.json,MASc PG 6 blocks,mip,highs,1800.0,2,3,12,1,8,-24495.962900000006,ok,optimal,
pg_6_sub14_lock1_mip_20260301_200611.json,MASc PG 6 blocks,mip,highs,1800.0,3,4,11,1,11,-28443.962900000006,ok,optimal,
pg_6_sub14_lock1_mip_20260301_200611.json,MASc PG 6 blocks,mip,highs,1800.0,4,5,10,1,8,-32391.962900000006,ok,optimal,
pg_6_sub14_lock1_mip_20260301_200611.json,MASc PG 6 blocks,mip,highs,1800.0,5,6,9,1,10,-36339.96289999767,ok,optimal,
pg_6_sub14_lock1_mip_20260301_200611.json,MASc PG 6 blocks,mip,highs,1800.0,6,7,8,1,8,-40287.962900000006,ok,optimal,
pg_6_sub14_lock1_mip_20260301_200611.json,MASc PG 6 blocks,mip,highs,1800.0,7,8,7,1,7,-44235.962900000006,ok,optimal,
pg_6_sub14_lock1_mip_20260301_200611.json,MASc PG 6 blocks,mip,highs,1800.0,8,9,6,1,10,-48183.962900000006,ok,optimal,
pg_6_sub14_lock1_mip_20260301_200611.json,MASc PG 6 blocks,mip,highs,1800.0,9,10,5,1,8,-52131.962900000006,ok,optimal,
pg_6_sub14_lock1_mip_20260301_200611.json,MASc PG 6 blocks,mip,highs,1800.0,10,11,4,1,9,-56079.962899999984,ok,optimal,
pg_6_sub14_lock1_mip_20260301_200611.json,MASc PG 6 blocks,mip,highs,1800.0,11,12,3,1,7,-60027.96289999962,ok,optimal,
pg_6_sub14_lock1_mip_20260301_200611.json,MASc PG 6 blocks,mip,highs,1800.0,12,13,2,1,5,-63975.9629,ok,optimal,
pg_6_sub14_lock1_mip_20260301_200611.json,MASc PG 6 blocks,mip,highs,1800.0,13,14,1,1,0,-67923.9629,ok,optimal,
ka_18_sub28_lock7_mip_20260305_010440.json,MASc KA 18 blocks,mip,highs,600.0,0,1,28,7,0,,aborted,maxTimeLimit,600.0
ka_18_sub28_lock7_mip_20260305_010440.json,MASc KA 18 blocks,mip,highs,600.0,1,8,21,7,0,,aborted,maxTimeLimit,600.0
ka_18_sub28_lock7_mip_20260305_010440.json,MASc KA 18 blocks,mip,highs,600.0,2,15,14,7,0,,aborted,maxTimeLimit,600.0
ka_18_sub28_lock7_mip_20260305_010440.json,MASc KA 18 blocks,mip,highs,600.0,3,22,7,7,0,,aborted,maxTimeLimit,600.0
ka_18_sub14_lock7_sa_20260305_010336.json,MASc KA 18 blocks,sa,,,0,1,14,7,185,-38040.31172300002,,,
ka_18_sub14_lock7_sa_20260305_010336.json,MASc KA 18 blocks,sa,,,1,8,7,7,176,-71051.35281899999,,,
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,0,1,28,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,1,2,27,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,2,3,26,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,3,4,25,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,4,5,24,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,5,6,23,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,6,7,22,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,7,8,21,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,8,9,20,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,9,10,19,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,10,11,18,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,11,12,17,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,12,13,16,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,13,14,15,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,14,15,14,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,15,16,13,1,9,-20547.96290000001,ok,optimal,
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,16,17,12,1,8,-24495.962900000006,ok,optimal,
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,17,18,11,1,11,-28443.962900000006,ok,optimal,
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,18,19,10,1,8,-32391.962900000006,ok,optimal,
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,19,20,9,1,10,-36339.96289999767,ok,optimal,
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,20,21,8,1,8,-40287.962900000006,ok,optimal,
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,21,22,7,1,7,-44235.962900000006,ok,optimal,
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,22,23,6,1,10,-48183.962900000006,ok,optimal,
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,23,24,5,1,8,-52131.962900000006,ok,optimal,
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,24,25,4,1,9,-56079.962899999984,ok,optimal,
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,25,26,3,1,7,-60027.96289999962,ok,optimal,
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,26,27,2,1,5,-63975.9629,ok,optimal,
pg_6_sub28_lock1_mip_20260301_221329.json,MASc PG 6 blocks,mip,highs,1800.0,27,28,1,1,0,-67923.9629,ok,optimal,
ni_40_sub28_lock7_mip_20260305_161529.json,MASc NI 40 blocks,mip,highs,600.0,0,1,28,7,0,,aborted,maxTimeLimit,600.0
ni_40_sub28_lock7_mip_20260305_161529.json,MASc NI 40 blocks,mip,highs,600.0,1,8,21,7,0,,aborted,maxTimeLimit,600.0
