machine_id,block_id,day,shift_id,assigned
ld_01,B20673,43,S2,1
pr_01,B20631,43,S2,1
sk_01,B20673,43,S2,1
sk_02,B18200,43,S2,1
fb_01,B31203,43,S3,1
fb_02,B31203,43,S3,1
ld_01,B20673,43,S3,1
pr_01,B18200,43,S3,1
sk_01,B20673,43,S3,1
sk_02,B18200,43,S3,1
fb_01,B31203,44,S1,1
fb_02,B31203,44,S1,1
ld_01,B18200,44,S1,1
pr_01,B20673,44,S1,1
sk_01,B20673,44,S1,1
sk_02,B18200,44,S1,1
fb_01,B31203,44,S2,1
fb_02,B31203,44,S2,1
ld_01,B20673,44,S2,1
pr_01,B18200,44,S2,1
sk_01,B20673,44,S2,1
sk_02,B20631,44,S2,1
fb_01,B31203,44,S3,1
fb_02,B31203,44,S3,1
ld_01,B20673,44,S3,1
pr_01,B18200,44,S3,1
sk_01,B20673,44,S3,1
sk_02,B18200,44,S3,1
fb_01,B31203,45,S1,1
fb_02,B31203,45,S1,1
ld_01,B18200,45,S1,1
pr_01,B20673,45,S1,1
sk_01,B20673,45,S1,1
sk_02,B18200,45,S1,1
fb_01,B31203,45,S2,1
fb_02,B31203,45,S2,1
ld_01,B20673,45,S2,1
pr_01,B18200,45,S2,1
sk_01,B20673,45,S2,1
sk_02,B18200,45,S2,1
fb_01,B31203,45,S3,1
fb_02,B31203,45,S3,1
ld_01,B20673,45,S3,1
pr_01,B18200,45,S3,1
sk_01,B20673,45,S3,1
sk_02,B18200,45,S3,1
ld_01,B18200,46,S1,1
pr_01,B20673,46,S1,1
sk_01,B20673,46,S1,1
sk_02,B18200,46,S1,1
ld_01,B20673,46,S2,1
pr_01,B18200,46,S2,1
sk_01,B20673,46,S2,1
sk_02,B18200,46,S2,1
ld_01,B20673,46,S3,1
pr_01,B18200,46,S3,1
sk_01,B20673,46,S3,1
sk_02,B18200,46,S3,1
ld_01,B18200,47,S1,1
pr_01,B20673,47,S1,1
sk_01,B20673,47,S1,1
sk_02,B18200,47,S1,1
ld_01,B18200,47,S2,1
pr_01,B20631,47,S2,1
sk_01,B20673,47,S2,1
sk_02,B18200,47,S2,1
ld_01,B20673,47,S3,1
pr_01,B18200,47,S3,1
sk_01,B20673,47,S3,1
sk_02,B18200,47,S3,1
ld_01,B18200,48,S1,1
pr_01,B20673,48,S1,1
sk_01,B20673,48,S1,1
sk_02,B18200,48,S1,1
ld_01,B20673,48,S2,1
pr_01,B18200,48,S2,1
sk_01,B20673,48,S2,1
sk_02,B18200,48,S2,1
ld_01,B20673,48,S3,1
pr_01,B18200,48,S3,1
sk_01,B20673,48,S3,1
sk_02,B18200,48,S3,1
ld_01,B18200,49,S1,1
pr_01,B20673,49,S1,1
sk_01,B20673,49,S1,1
sk_02,B18200,49,S1,1
ld_01,B18200,49,S2,1
pr_01,B18200,49,S2,1
sk_01,B20673,49,S2,1
sk_02,B20673,49,S2,1
ld_01,B20673,49,S3,1
pr_01,B18200,49,S3,1
sk_01,B20673,49,S3,1
sk_02,B18200,49,S3,1
ld_01,B18200,50,S1,1
pr_01,B20673,50,S1,1
sk_01,B20673,50,S1,1
sk_02,B18200,50,S1,1
ld_01,B20673,50,S2,1
pr_01,B18200,50,S2,1
sk_01,B20673,50,S2,1
sk_02,B18200,50,S2,1
ld_01,B18200,50,S3,1
pr_01,B20673,50,S3,1
sk_01,B20673,50,S3,1
sk_02,B18200,50,S3,1
ld_01,B18200,51,S1,1
pr_01,B18200,51,S1,1
sk_01,B20673,51,S1,1
sk_02,B18200,51,S1,1
ld_01,B20673,51,S2,1
pr_01,B18200,51,S2,1
sk_01,B20631,51,S2,1
sk_02,B18200,51,S2,1
ld_01,B20673,51,S3,1
pr_01,B18200,51,S3,1
sk_01,B20673,51,S3,1
sk_02,B18200,51,S3,1
ld_01,B20673,52,S1,1
pr_01,B18200,52,S1,1
sk_01,B20673,52,S1,1
sk_02,B18200,52,S1,1
ld_01,B18200,52,S2,1
pr_01,B18200,52,S2,1
sk_01,B20673,52,S2,1
sk_02,B18200,52,S2,1
ld_01,B18200,52,S3,1
pr_01,B18200,52,S3,1
sk_01,B20673,52,S3,1
sk_02,B18200,52,S3,1
ld_01,B18200,53,S1,1
pr_01,B18200,53,S1,1
sk_01,B20673,53,S1,1
sk_02,B18200,53,S1,1
ld_01,B18200,53,S2,1
pr_01,B18200,53,S2,1
sk_01,B20673,53,S2,1
sk_02,B18200,53,S2,1
ld_01,B18200,53,S3,1
pr_01,B18200,53,S3,1
sk_01,B20673,53,S3,1
sk_02,B18200,53,S3,1
ld_01,B18200,54,S1,1
pr_01,B18200,54,S1,1
sk_01,B20673,54,S1,1
sk_02,B18200,54,S1,1
ld_01,B18200,54,S2,1
pr_01,B18200,54,S2,1
sk_01,B20673,54,S2,1
sk_02,B18200,54,S2,1
ld_01,B20673,54,S3,1
pr_01,B18200,54,S3,1
sk_01,B20673,54,S3,1
sk_02,B18200,54,S3,1
ld_01,B18200,55,S1,1
pr_01,B18200,55,S1,1
sk_01,B20673,55,S1,1
sk_02,B18200,55,S1,1
ld_01,B18200,55,S2,1
pr_01,B18200,55,S2,1
sk_01,B20673,55,S2,1
sk_02,B18200,55,S2,1
ld_01,B18200,55,S3,1
pr_01,B18200,55,S3,1
sk_01,B20673,55,S3,1
sk_02,B18200,55,S3,1
ld_01,B18200,56,S1,1
pr_01,B18200,56,S1,1
sk_01,B20673,56,S1,1
sk_02,B18200,56,S1,1
ld_01,B18200,56,S2,1
pr_01,B18200,56,S2,1
sk_01,B20673,56,S2,1
sk_02,B18200,56,S2,1
ld_01,B20673,56,S3,1
pr_01,B18200,56,S3,1
sk_01,B20673,56,S3,1
sk_02,B18200,56,S3,1
ld_01,B18200,57,S1,1
pr_01,B18200,57,S1,1
sk_01,B20673,57,S1,1
sk_02,B18200,57,S1,1
ld_01,B18200,57,S2,1
pr_01,B18200,57,S2,1
sk_01,B20673,57,S2,1
sk_02,B18200,57,S2,1
ld_01,B20673,57,S3,1
pr_01,B18200,57,S3,1
sk_01,B20673,57,S3,1
sk_02,B18200,57,S3,1
ld_01,B18200,58,S1,1
pr_01,B18200,58,S1,1
sk_01,B20673,58,S1,1
sk_02,B18200,58,S1,1
ld_01,B18200,58,S2,1
pr_01,B18200,58,S2,1
sk_01,B20673,58,S2,1
sk_02,B18200,58,S2,1
ld_01,B18200,58,S3,1
pr_01,B20673,58,S3,1
sk_01,B20673,58,S3,1
sk_02,B18200,58,S3,1
ld_01,B18200,59,S1,1
pr_01,B18200,59,S1,1
