context,size,dataset,base_horizon_days,theta_weeks,sub_days,lock_days,master_days_used,solver,success,returncode,runtime_sec,out_json,out_assignments,stdout_path,stderr_path,timestamp,num_iterations,num_time_limit,num_optimal,time_limit_rate,objective_first,objective_mean,objective_best,mean_iter_runtime,mip_solver,mip_time_limit
ni,18,ni_18,,16,112,1,112,sa,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_18_sub112_lock1_sa_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_18_sub112_lock1_sa_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_18_sub112_lock1_sa_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_18_sub112_lock1_sa_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,18,ni_18,,16,112,7,112,mip,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_18_sub112_lock7_mip_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_18_sub112_lock7_mip_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_18_sub112_lock7_mip_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_18_sub112_lock7_mip_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,18,ni_18,,16,112,7,112,sa,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_18_sub112_lock7_sa_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_18_sub112_lock7_sa_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_18_sub112_lock7_sa_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_18_sub112_lock7_sa_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,18,ni_18,,16,112,14,112,mip,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_18_sub112_lock14_mip_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_18_sub112_lock14_mip_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_18_sub112_lock14_mip_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_18_sub112_lock14_mip_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,18,ni_18,,16,112,14,112,sa,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_18_sub112_lock14_sa_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_18_sub112_lock14_sa_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_18_sub112_lock14_sa_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_18_sub112_lock14_sa_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,2,14,1,14,mip,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub14_lock1_mip_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub14_lock1_mip_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub14_lock1_mip_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub14_lock1_mip_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,2,14,1,14,sa,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub14_lock1_sa_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub14_lock1_sa_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub14_lock1_sa_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub14_lock1_sa_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,2,14,7,14,mip,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub14_lock7_mip_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub14_lock7_mip_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub14_lock7_mip_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub14_lock7_mip_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,2,14,7,14,sa,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub14_lock7_sa_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub14_lock7_sa_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub14_lock7_sa_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub14_lock7_sa_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,2,14,14,14,mip,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub14_lock14_mip_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub14_lock14_mip_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub14_lock14_mip_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub14_lock14_mip_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,2,14,14,14,sa,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub14_lock14_sa_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub14_lock14_sa_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub14_lock14_sa_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub14_lock14_sa_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,4,28,1,28,mip,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub28_lock1_mip_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub28_lock1_mip_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub28_lock1_mip_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub28_lock1_mip_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,4,28,1,28,sa,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub28_lock1_sa_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub28_lock1_sa_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub28_lock1_sa_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub28_lock1_sa_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,4,28,7,28,mip,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub28_lock7_mip_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub28_lock7_mip_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub28_lock7_mip_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub28_lock7_mip_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,4,28,7,28,sa,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub28_lock7_sa_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub28_lock7_sa_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub28_lock7_sa_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub28_lock7_sa_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,4,28,14,28,mip,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub28_lock14_mip_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub28_lock14_mip_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub28_lock14_mip_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub28_lock14_mip_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,4,28,14,28,sa,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub28_lock14_sa_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub28_lock14_sa_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub28_lock14_sa_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub28_lock14_sa_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,8,56,1,56,mip,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub56_lock1_mip_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub56_lock1_mip_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub56_lock1_mip_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub56_lock1_mip_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,8,56,1,56,sa,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub56_lock1_sa_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub56_lock1_sa_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub56_lock1_sa_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub56_lock1_sa_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,8,56,7,56,mip,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub56_lock7_mip_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub56_lock7_mip_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub56_lock7_mip_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub56_lock7_mip_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,8,56,7,56,sa,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub56_lock7_sa_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub56_lock7_sa_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub56_lock7_sa_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub56_lock7_sa_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,8,56,14,56,mip,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub56_lock14_mip_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub56_lock14_mip_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub56_lock14_mip_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub56_lock14_mip_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,8,56,14,56,sa,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub56_lock14_sa_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub56_lock14_sa_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub56_lock14_sa_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub56_lock14_sa_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,16,112,1,112,mip,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub112_lock1_mip_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub112_lock1_mip_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub112_lock1_mip_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub112_lock1_mip_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,16,112,1,112,sa,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub112_lock1_sa_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub112_lock1_sa_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub112_lock1_sa_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub112_lock1_sa_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,16,112,7,112,mip,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub112_lock7_mip_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub112_lock7_mip_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub112_lock7_mip_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub112_lock7_mip_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,16,112,7,112,sa,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub112_lock7_sa_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub112_lock7_sa_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub112_lock7_sa_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub112_lock7_sa_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,16,112,14,112,mip,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub112_lock14_mip_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub112_lock14_mip_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub112_lock14_mip_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub112_lock14_mip_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
ni,40,ni_40,,16,112,14,112,sa,True,0,0.0,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub112_lock14_sa_20260301_200539.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/ni_40_sub112_lock14_sa_20260301_200539_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/ni_40_sub112_lock14_sa_20260301_200539.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/ni_40_sub112_lock14_sa_20260301_200539.err.txt,2026-03-01 20:05:39,,,,,,,,,,
pg,6,pg_6,,2,14,1,14,mip,True,0,3667.201,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub14_lock1_mip_20260301_200611.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub14_lock1_mip_20260301_200611_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub14_lock1_mip_20260301_200611.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub14_lock1_mip_20260301_200611.err.txt,2026-03-01 21:07:18,14.0,1.0,13.0,0.07142857142857142,-20547.96290000001,-44235.962899999795,-20547.96290000001,,highs,1800.0
pg,6,pg_6,,2,14,1,14,sa,True,0,136.873,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub14_lock1_sa_20260301_200611.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub14_lock1_sa_20260301_200611_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub14_lock1_sa_20260301_200611.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub14_lock1_sa_20260301_200611.err.txt,2026-03-01 21:09:35,14.0,0.0,0.0,0.0,-27654.670106,-50473.21175314287,-27654.670106,,,
pg,6,pg_6,,2,14,7,14,mip,True,0,1982.834,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub14_lock7_mip_20260301_210935.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub14_lock7_mip_20260301_210935_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub14_lock7_mip_20260301_210935.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub14_lock7_mip_20260301_210935.err.txt,2026-03-01 21:42:38,2.0,1.0,1.0,0.5,-44235.962900000006,-44235.962900000006,-44235.962900000006,,highs,1800.0
pg,6,pg_6,,2,14,7,14,sa,True,0,28.453,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub14_lock7_sa_20260301_210935.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub14_lock7_sa_20260301_210935_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub14_lock7_sa_20260301_210935.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub14_lock7_sa_20260301_210935.err.txt,2026-03-01 21:43:07,2.0,0.0,0.0,0.0,-27654.670106,-39893.316503,-27654.670106,,,
pg,6,pg_6,,2,14,14,14,mip,True,0,1803.625,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub14_lock14_mip_20260301_214307.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub14_lock14_mip_20260301_214307_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub14_lock14_mip_20260301_214307.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub14_lock14_mip_20260301_214307.err.txt,2026-03-01 22:13:10,1.0,1.0,0.0,1.0,,,,,highs,1800.0
pg,6,pg_6,,2,14,14,14,sa,True,0,18.691,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub14_lock14_sa_20260301_214307.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub14_lock14_sa_20260301_214307_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub14_lock14_sa_20260301_214307.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub14_lock14_sa_20260301_214307.err.txt,2026-03-01 22:13:29,1.0,0.0,0.0,0.0,-27654.670106,-27654.670106,-27654.670106,,,
pg,6,pg_6,,4,28,1,28,mip,True,0,28919.434,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub28_lock1_mip_20260301_221329.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub28_lock1_mip_20260301_221329_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub28_lock1_mip_20260301_221329.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub28_lock1_mip_20260301_221329.err.txt,2026-03-02 06:15:28,28.0,15.0,13.0,0.5357142857142857,-20547.96290000001,-44235.962899999795,-20547.96290000001,,highs,1800.0
pg,6,pg_6,,4,28,1,28,sa,True,0,490.684,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub28_lock1_sa_20260301_221329.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub28_lock1_sa_20260301_221329_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub28_lock1_sa_20260301_221329.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub28_lock1_sa_20260301_221329.err.txt,2026-03-02 06:23:39,28.0,0.0,0.0,0.0,11413.260361999997,-28366.74937985715,11413.260361999997,,,
pg,6,pg_6,,4,28,7,28,mip,True,0,5591.565,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub28_lock7_mip_20260302_062339.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub28_lock7_mip_20260302_062339_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub28_lock7_mip_20260302_062339.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub28_lock7_mip_20260302_062339.err.txt,2026-03-02 07:56:51,4.0,3.0,1.0,0.75,-44235.962900000006,-44235.962900000006,-44235.962900000006,,highs,1800.0
pg,6,pg_6,,4,28,7,28,sa,True,0,84.883,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub28_lock7_sa_20260302_062339.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub28_lock7_sa_20260302_062339_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub28_lock7_sa_20260302_062339.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub28_lock7_sa_20260302_062339.err.txt,2026-03-02 07:58:16,4.0,0.0,0.0,0.0,11413.260361999997,-18664.010687500002,11413.260361999997,,,
pg,6,pg_6,,4,28,14,28,mip,True,0,3608.981,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub28_lock14_mip_20260302_075816.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub28_lock14_mip_20260302_075816_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub28_lock14_mip_20260302_075816.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub28_lock14_mip_20260302_075816.err.txt,2026-03-02 08:58:24,2.0,2.0,0.0,1.0,,,,,highs,1800.0
pg,6,pg_6,,4,28,14,28,sa,True,0,50.043,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub28_lock14_sa_20260302_075816.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub28_lock14_sa_20260302_075816_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub28_lock14_sa_20260302_075816.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub28_lock14_sa_20260302_075816.err.txt,2026-03-02 08:59:15,2.0,0.0,0.0,0.0,11413.260361999997,-8120.704872000002,11413.260361999997,,,
pg,6,pg_6,,8,56,1,56,mip,True,0,75318.813,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub56_lock1_mip_20260302_085915.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub56_lock1_mip_20260302_085915_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub56_lock1_mip_20260302_085915.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub56_lock1_mip_20260302_085915.err.txt,2026-03-03 05:54:33,56.0,37.0,19.0,0.6607142857142857,67923.96290000003,-8817.038963157742,67923.96290000016,,highs,1800.0
pg,6,pg_6,,8,56,1,56,sa,True,0,1738.25,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub56_lock1_sa_20260302_085915.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub56_lock1_sa_20260302_085915_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub56_lock1_sa_20260302_085915.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub56_lock1_sa_20260302_085915.err.txt,2026-03-03 06:23:32,56.0,0.0,0.0,0.0,56923.96289999997,6871.017961214274,60923.96289999997,,,
pg,6,pg_6,,8,56,7,56,mip,True,0,12037.221,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub56_lock7_mip_20260303_062332.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub56_lock7_mip_20260303_062332_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub56_lock7_mip_20260303_062332.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub56_lock7_mip_20260303_062332.err.txt,2026-03-03 09:44:09,8.0,6.0,2.0,0.75,67923.96290000003,11844.000000000011,67923.96290000003,,highs,1800.0
pg,6,pg_6,,8,56,7,56,sa,True,0,270.452,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub56_lock7_sa_20260303_062332.json,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/pg_6_sub56_lock7_sa_20260303_062332_assignments.csv,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stdout/pg_6_sub56_lock7_sa_20260303_062332.out.txt,/home/rjaffray/projects/jaffray-masc-fhops-model/data/output/stderr/pg_6_sub56_lock7_sa_20260303_062332.err.txt,2026-03-03 09:48:39,8.0,0.0,0.0,0.0,56923.96289999997,14122.859820749987,60923.96289999997,,,
